Path no.	a	b	c	E_P	R_P	I_P	E	crash	S	Length	No. pixel
659.0	0.29049802290662763	0.22492206902727194	0.48457990806610046	39.04420804345667	17.32521397086618	52.86163387855968	660571.907920749	0.9877499836834909	0.339229576518004	5014.6501954718515	80.0
660.0	0.25453722967015097	0.19707893282386296	0.5483838375059862	39.0622181162281	17.57627296564398	52.74016499807161	660876.6124781875	0.9883670219765728	0.3407479375241048	5014.6501954718515	80.0
661.0	0.45137689766913247	0.45137689766913247	0.09724620466173507	36.720978753829804	14.25483012588595	60.055959503018556	621266.2059667463	0.9695548997060843	0.24930050621226807	4703.626760883111	80.0
662.0	0.43893224740286296	0.43893224740286296	0.12213550519427403	40.18759927771953	11.21560766014651	58.34660821536319	679916.4449715768	0.8913447014459702	0.2706673973079601	5414.537468514519	80.0
664.0	0.40581798793588053	0.40581798793588053	0.18836402412823888	40.1923980631808	11.281568166144304	58.174380807873014	679997.6335274909	0.8926807518701771	0.2728202399015873	5414.537468514519	80.0
665.0	0.3846916940840499	0.3846916940840499	0.23061661183190008	39.740453616153644	11.975970870732493	57.725468178770626	672351.3827618296	0.9063428482999395	0.2784316477653672	5325.673630060593	80.0
669.0	0.2726206628903694	0.2726206628903694	0.45475867421926125	39.01282110321264	16.941565805562092	53.08364686682774	660040.8859833154	0.9867923486389629	0.33645441416465327	5014.6501954718515	80.0
671.0	0.3988842196776401	0.5151787803043794	0.08593700001798064	43.69767877290099	7.0971973869509535	63.780742872868224	739301.9473360971	0.6998361866007555	0.30673105572969317	6102.578239741481	92.0
672.0	0.3891344924933812	0.5025865234255633	0.10827898408105557	42.58156883408156	8.26085510204308	62.296200754597784	720418.970610979	0.770024478217981	0.2920886277886615	5888.041955741482	88.0
673.0	0.37722595878838805	0.48720606070806094	0.13556798050355104	41.092884211678005	9.969376181811453	60.10617347190372	695232.5654924816	0.8487594545460645	0.2758292352782684	5597.655641127999	83.0
674.0	0.3628830779616602	0.46868151778095213	0.16843540425738776	40.18759927771953	11.21560766014651	58.34660821536319	679916.4449715768	0.8913447014459702	0.2706673973079601	5414.537468514519	80.0
675.0	0.345897014454267	0.44674317314805695	0.20735981239767617	40.1923980631808	11.281568166144304	58.174380807873014	679997.6335274909	0.8926807518701771	0.2728202399015873	5414.537468514519	80.0
676.0	0.3261777174893931	0.4212747217587451	0.25254756075186185	40.21499718996871	11.37073723970045	57.98659253903195	680379.9782861044	0.8980287391564277	0.2751675932621006	5414.537468514519	80.0
679.0	0.25254756075186185	0.3261777174893931	0.4212747217587452	38.987126205864	16.605505699748647	53.31826681239614	659606.1652342988	0.9859169040230149	0.3335216648450483	5014.6501954718515	80.0
680.0	0.2249220690272719	0.2904980229066276	0.4845799080661006	39.01282110321264	16.941565805562092	53.08364686682774	660040.8859833154	0.9867923486389629	0.33645441416465327	5014.6501954718515	80.0
681.0	0.34679547038253694	0.5784897104436569	0.07471481917380624	45.81026042747438	5.105761336897113	66.56198433978025	775043.7939282139	0.5464471176475981	0.3276567238406035	6500.232696354963	99.0
682.0	0.3394022439794509	0.5661570655090274	0.09444069051152176	45.81026042747438	5.105761336897113	66.56198433978025	775043.7939282139	0.5464471176475981	0.3276567238406035	6500.232696354963	99.0
685.0	0.3060364351736613	0.5104995419159754	0.18346402291036354	43.06695161576927	8.197328512144699	61.43726583445517	728630.9499605016	0.7896705063372281	0.3096936423094925	5963.891986354965	89.0
686.0	0.29049802290662763	0.48457990806610046	0.22492206902727194	41.0236493488509	10.558024684507636	58.55375700917259	694061.2110784946	0.8782526043265736	0.285929792571066	5566.237529741483	82.0
687.0	0.2726206628903694	0.45475867421926125	0.2726206628903694	40.51249147666055	11.318429398606323	57.71327926961546	685413.1542269975	0.9038206266724932	0.27858400912980674	5458.969387741482	80.0
688.0	0.25254756075186185	0.4212747217587452	0.3261777174893931	40.51249147666055	11.318429398606323	57.71327926961546	685413.1542269975	0.9038206266724932	0.27858400912980674	5458.969387741482	80.0
689.0	0.23061661183190013	0.38469169408405	0.38469169408405	40.81753053374521	11.480580380187362	57.27518267406474	690573.9768438755	0.9072633055635633	0.2840602165741908	5503.401306968444	80.0
690.0	0.20735981239767612	0.34589701445426696	0.446743173148057	38.987126205864	16.605505699748647	53.31826681239614	659606.1652342988	0.9859169040230149	0.3335216648450483	5014.6501954718515	80.0
691.0	0.2967466337970922	0.6393212420026434	0.06393212420026434	46.99773770015588	4.290602009752988	68.46851640827069	795134.2034136535	0.4782123086231227	0.3352571222497992	6714.768980354964	103.0
692.0	0.29131666896716946	0.6276227374074047	0.0810605936254258	46.39598536744296	4.6899193150222835	67.34982293462497	784953.4184410524	0.5111979242486783	0.3331700699542083	6607.500838354964	101.0
693.0	0.2845908789605263	0.6131324620992229	0.10227665894025084	46.39598536744296	4.6899193150222835	67.34982293462497	784953.4184410524	0.5111979242486783	0.3331700699542083	6607.500838354964	101.0
694.0	0.2763504603978772	0.595379018487469	0.12827052111465376	45.81293296292332	5.198365757327312	66.05373846522595	775089.0093885588	0.5525684966976034	0.3327905205532733	6500.232696354963	99.0
695.0	0.2663882773948615	0.5739161458373259	0.15969557676781265	45.81553857293894	5.250438288295133	65.83670991285685	775133.0925667194	0.555924459538902	0.33498272815296115	6500.232696354963	99.0
696.0	0.2545372296701509	0.5483838375059861	0.19707893282386293	45.255985836927756	5.862190772245426	64.59557507878151	765666.2641450035	0.6107300097353867	0.33406623630122156	6392.964554354963	97.0
698.0	0.22492206902727188	0.48457990806610046	0.2904980229066275	41.04624847563881	10.647193758063786	58.36596874033153	694443.555837108	0.8843195823900796	0.28821989341059107	5566.237529741483	82.0
699.0	0.2073598123976761	0.4467431731480569	0.3458970144542669	40.81753053374521	11.480580380187362	57.27518267406474	690573.9768438755	0.9072633055635633	0.2840602165741908	5503.401306968444	80.0
701.0	0.7498387242522747	0.12508063787386264	0.12508063787386264	36.68718705714521	15.253946964473014	57.65214874624855	620694.4990050894	0.9697366961408269	0.2793481406718932	4703.6267608831095	80.0
702.0	0.7234562861014728	0.12067978194866266	0.15586393194986448	36.69766218008512	15.449757953582806	57.41362962203674	620871.7230363316	0.970420282276367	0.2823296297245408	4703.6267608831095	80.0
703.0	0.6920099180197187	0.11543421159964617	0.19255587038063504	36.71759782625177	15.525439057856405	57.28674511345662	621209.005529276	0.9715331413951843	0.2839156860817923	4703.62676088311	80.0
704.0	0.6552258038078672	0.10929825153192438	0.23547594466020838	36.71759782625177	15.525439057856405	57.28674511345662	621209.005529276	0.9715331413951843	0.2839156860817923	4703.62676088311	80.0
